,Section,Paragraph,algo_score_raw
0,abstract,0,0.049988433718681335
1,abstract,0,0.049988433718681335
2,abstract,0,0.049988433718681335
3,abstract,0,0.049988433718681335
4,abstract,0,0.049988433718681335
5,abstract,0,0.049988433718681335
6,abstract,0,0.049988433718681335
7,abstract,0,0.049988433718681335
8,abstract,0,0.049988433718681335
9,abstract,0,0.049988433718681335
10,abstract,0,0.049988433718681335
11,abstract,0,0.049988433718681335
12,introduction,0,0.3560594916343689
13,introduction,1,0.09773515909910202
14,introduction,2,0.02489224635064602
15,introduction,3,0.0035782589111477137
16,introduction,4,0.01254876796156168
17,introduction,5,0.023472707718610764
18,introduction,6,0.07927224040031433
19,introduction,7,0.007360556162893772
20,introduction,8,0.2020435631275177
21,introduction,9,0.17449155449867249
22,introduction,10,0.09161017090082169
23,introduction,11,0.7244064211845398
24,research_framework,0,0.06628846377134323
25,research_framework,1,0.218686044216156
26,research_framework,2,0.013676218688488007
27,research_framework,3,0.35499686002731323
28,research_framework,4,0.2471471130847931
29,research_framework,5,0.6469254493713379
30,research_framework,6,0.003341641975566745
31,research_framework,0,0.06628846377134323
32,research_framework,1,0.218686044216156
33,research_framework,2,0.013676218688488007
34,research_framework,3,0.35499686002731323
35,research_framework,4,0.2471471130847931
36,reflection,0,0.016520414501428604
37,reflection,0,0.016520414501428604
38,reflection,0,0.016520414501428604
39,reflection,0,0.016520414501428604
40,reflection,0,0.016520414501428604
41,reflection,0,0.016520414501428604
42,reflection,0,0.016520414501428604
43,reflection,0,0.016520414501428604
44,reflection,0,0.016520414501428604
45,reflection,0,0.016520414501428604
46,reflection,0,0.016520414501428604
47,reflection,0,0.016520414501428604
48,conclusion,0,0.002458109986037016
49,conclusion,0,0.002458109986037016
50,conclusion,0,0.002458109986037016
51,conclusion,0,0.002458109986037016
52,conclusion,0,0.002458109986037016
53,conclusion,0,0.002458109986037016
54,conclusion,0,0.002458109986037016
55,conclusion,0,0.002458109986037016
56,conclusion,0,0.002458109986037016
57,conclusion,0,0.002458109986037016
58,conclusion,0,0.002458109986037016
59,conclusion,0,0.002458109986037016
