,Section,Paragraph,algo_score_raw
0,abstract,0,0.13203103840351105
1,abstract,0,0.13203103840351105
2,abstract,0,0.13203103840351105
3,abstract,0,0.13203103840351105
4,abstract,0,0.13203103840351105
5,abstract,0,0.13203103840351105
6,abstract,0,0.13203103840351105
7,abstract,0,0.13203103840351105
8,abstract,0,0.13203103840351105
9,abstract,0,0.13203103840351105
10,abstract,0,0.13203103840351105
11,abstract,0,0.13203103840351105
12,introduction,0,0.22457478940486908
13,introduction,1,0.1918230652809143
14,introduction,2,0.010148509405553341
15,introduction,3,0.013718490488827229
16,introduction,4,0.005904629360884428
17,introduction,5,0.08050040900707245
18,introduction,6,0.045698270201683044
19,introduction,7,0.00847979448735714
20,introduction,8,0.49372991919517517
21,introduction,9,0.7841643691062927
22,introduction,10,0.013860974460840225
23,introduction,11,0.0181428175419569
24,research_framework,0,0.07270701974630356
25,research_framework,1,0.027386009693145752
26,research_framework,2,0.6282994747161865
27,research_framework,3,0.01984303444623947
28,research_framework,4,0.04345965012907982
29,research_framework,5,0.08579780906438828
30,research_framework,6,0.24705196917057037
31,research_framework,0,0.07270701974630356
32,research_framework,1,0.027386009693145752
33,research_framework,2,0.6282994747161865
34,research_framework,3,0.01984303444623947
35,research_framework,4,0.04345965012907982
36,reflection,0,0.08778118342161179
37,reflection,0,0.08778118342161179
38,reflection,0,0.08778118342161179
39,reflection,0,0.08778118342161179
40,reflection,0,0.08778118342161179
41,reflection,0,0.08778118342161179
42,reflection,0,0.08778118342161179
43,reflection,0,0.08778118342161179
44,reflection,0,0.08778118342161179
45,reflection,0,0.08778118342161179
46,reflection,0,0.08778118342161179
47,reflection,0,0.08778118342161179
48,conclusion,0,0.09872426092624664
49,conclusion,0,0.09872426092624664
50,conclusion,0,0.09872426092624664
51,conclusion,0,0.09872426092624664
52,conclusion,0,0.09872426092624664
53,conclusion,0,0.09872426092624664
54,conclusion,0,0.09872426092624664
55,conclusion,0,0.09872426092624664
56,conclusion,0,0.09872426092624664
57,conclusion,0,0.09872426092624664
58,conclusion,0,0.09872426092624664
59,conclusion,0,0.09872426092624664
