,Section,Paragraph,algo_score_raw
0,abstract,0,0.9587922692298889
1,abstract,0,0.9587922692298889
2,abstract,0,0.9587922692298889
3,abstract,0,0.9587922692298889
4,abstract,0,0.9587922692298889
5,abstract,0,0.9587922692298889
6,abstract,0,0.9587922692298889
7,abstract,0,0.9587922692298889
8,abstract,0,0.9587922692298889
9,abstract,0,0.9587922692298889
10,abstract,0,0.9587922692298889
11,abstract,0,0.9587922692298889
12,abstract,0,0.9587922692298889
13,abstract,0,0.9587922692298889
14,abstract,0,0.9587922692298889
15,abstract,0,0.9587922692298889
16,abstract,0,0.9587922692298889
17,abstract,0,0.9587922692298889
18,abstract,0,0.9587922692298889
19,abstract,0,0.9587922692298889
20,abstract,0,0.9587922692298889
21,abstract,0,0.9587922692298889
22,abstract,0,0.9587922692298889
23,abstract,0,0.9587922692298889
24,abstract,0,0.9587922692298889
25,abstract,0,0.9587922692298889
26,abstract,0,0.9587922692298889
27,abstract,0,0.9587922692298889
28,abstract,0,0.9587922692298889
29,abstract,0,0.9587922692298889
30,abstract,0,0.9587922692298889
31,abstract,0,0.9587922692298889
32,abstract,0,0.9587922692298889
33,abstract,0,0.9587922692298889
34,abstract,0,0.9587922692298889
35,abstract,0,0.9587922692298889
36,abstract,0,0.9587922692298889
37,abstract,0,0.9587922692298889
38,abstract,0,0.9587922692298889
39,abstract,0,0.9587922692298889
40,abstract,0,0.9587922692298889
41,abstract,0,0.9587922692298889
42,abstract,0,0.9587922692298889
43,abstract,0,0.9587922692298889
44,abstract,0,0.9587922692298889
45,abstract,0,0.9587922692298889
46,introduction,0,0.024385614320635796
47,introduction,1,0.19993756711483002
48,introduction,2,0.9977391362190247
49,introduction,3,0.6967670321464539
50,introduction,4,0.6714025735855103
51,introduction,0,0.024385614320635796
52,introduction,1,0.19993756711483002
53,introduction,2,0.9977391362190247
54,introduction,3,0.6967670321464539
55,introduction,4,0.6714025735855103
56,introduction,0,0.024385614320635796
57,introduction,1,0.19993756711483002
58,introduction,2,0.9977391362190247
59,introduction,3,0.6967670321464539
60,introduction,4,0.6714025735855103
61,introduction,0,0.024385614320635796
62,introduction,1,0.19993756711483002
63,introduction,2,0.9977391362190247
64,introduction,3,0.6967670321464539
65,introduction,4,0.6714025735855103
66,introduction,0,0.024385614320635796
67,introduction,1,0.19993756711483002
68,introduction,2,0.9977391362190247
69,introduction,3,0.6967670321464539
70,introduction,4,0.6714025735855103
71,introduction,0,0.024385614320635796
72,introduction,1,0.19993756711483002
73,introduction,2,0.9977391362190247
74,introduction,3,0.6967670321464539
75,introduction,4,0.6714025735855103
76,introduction,0,0.024385614320635796
77,introduction,1,0.19993756711483002
