,Section,Paragraph,algo_score_raw
0,abstract,0,0.8841981291770935
1,abstract,0,0.8841981291770935
2,abstract,0,0.8841981291770935
3,abstract,0,0.8841981291770935
4,abstract,0,0.8841981291770935
5,abstract,0,0.8841981291770935
6,abstract,0,0.8841981291770935
7,abstract,0,0.8841981291770935
8,abstract,0,0.8841981291770935
9,abstract,0,0.8841981291770935
10,abstract,0,0.8841981291770935
11,abstract,0,0.8841981291770935
12,abstract,0,0.8841981291770935
13,abstract,0,0.8841981291770935
14,abstract,0,0.8841981291770935
15,abstract,0,0.8841981291770935
16,abstract,0,0.8841981291770935
17,introduction,0,0.9948952794075012
18,introduction,1,0.9959353804588318
19,introduction,2,0.9964759945869446
20,introduction,0,0.9948952794075012
21,introduction,1,0.9959353804588318
22,introduction,2,0.9964759945869446
23,introduction,0,0.9948952794075012
24,introduction,1,0.9959353804588318
25,introduction,2,0.9964759945869446
26,introduction,0,0.9948952794075012
27,introduction,1,0.9959353804588318
28,introduction,2,0.9964759945869446
29,introduction,0,0.9948952794075012
30,introduction,1,0.9959353804588318
31,introduction,2,0.9964759945869446
32,introduction,0,0.9948952794075012
33,introduction,1,0.9959353804588318
34,related_work,0,0.9099676012992859
35,related_work,1,0.9835809469223022
36,related_work,2,0.9849467873573303
37,related_work,3,0.9100497961044312
38,related_work,4,0.8937632441520691
39,related_work,5,0.9442541599273682
40,related_work,6,0.9846512675285339
41,related_work,7,0.7640512585639954
42,related_work,8,0.9856242537498474
43,related_work,9,0.9211423993110657
44,related_work,10,0.9177200794219971
45,related_work,11,0.9896197319030762
46,related_work,0,0.9099676012992859
47,related_work,1,0.9835809469223022
48,related_work,2,0.9849467873573303
49,related_work,3,0.9100497961044312
50,related_work,4,0.8937632441520691
51,experimental_setup,0,0.08858320116996765
52,experimental_setup,1,0.9836541414260864
53,experimental_setup,2,0.9206127524375916
54,experimental_setup,3,0.8673804402351379
55,experimental_setup,4,0.10445871204137802
56,experimental_setup,5,0.3527436852455139
57,experimental_setup,6,0.5308496356010437
58,experimental_setup,7,0.009265363216400146
59,experimental_setup,8,0.9442669153213501
60,experimental_setup,9,0.9935652613639832
61,experimental_setup,10,0.958731472492218
62,experimental_setup,11,0.9410228729248047
63,experimental_setup,12,0.7812681198120117
64,experimental_setup,13,0.9077320694923401
65,experimental_setup,14,0.9838365316390991
66,experimental_setup,15,0.6802061796188354
67,experimental_setup,0,0.08858320116996765
68,results,0,0.309650182723999
69,results,1,0.028229989111423492
70,results,2,0.7981765270233154
71,results,3,0.8558146953582764
72,results,4,0.5626425743103027
73,results,5,0.9947600960731506
74,results,6,0.9517903923988342
75,results,7,0.9946342706680298
76,results,8,0.9005193114280701
77,results,9,0.9878285527229309
78,results,10,0.8267958760261536
79,results,11,0.3434629440307617
80,results,12,0.8323991894721985
81,results,13,0.8580775260925293
82,results,14,0.42402777075767517
83,results,15,0.01945910044014454
84,results,16,0.9573143124580383
85,discussion,0,0.9878063201904297
86,discussion,1,0.6763491630554199
87,discussion,2,0.9931955337524414
88,discussion,3,0.876567006111145
89,discussion,4,0.9427181482315063
90,discussion,0,0.9878063201904297
91,discussion,1,0.6763491630554199
92,discussion,2,0.9931955337524414
93,discussion,3,0.876567006111145
94,discussion,4,0.9427181482315063
95,discussion,0,0.9878063201904297
96,discussion,1,0.6763491630554199
97,discussion,2,0.9931955337524414
98,discussion,3,0.876567006111145
99,discussion,4,0.9427181482315063
100,discussion,0,0.9878063201904297
101,discussion,1,0.6763491630554199
102,limitations,0,0.7534765601158142
103,limitations,1,0.7145348191261292
104,limitations,2,0.9528109431266785
105,limitations,3,0.3097952604293823
106,limitations,0,0.7534765601158142
107,limitations,1,0.7145348191261292
108,limitations,2,0.9528109431266785
109,limitations,3,0.3097952604293823
110,limitations,0,0.7534765601158142
111,limitations,1,0.7145348191261292
112,limitations,2,0.9528109431266785
113,limitations,3,0.3097952604293823
114,limitations,0,0.7534765601158142
115,limitations,1,0.7145348191261292
116,limitations,2,0.9528109431266785
117,limitations,3,0.3097952604293823
118,limitations,0,0.7534765601158142
119,summary,0,0.7804216742515564
120,summary,1,0.9903906583786011
121,summary,2,0.9949846863746643
122,summary,3,0.07726408541202545
123,summary,4,0.9660914540290833
124,summary,5,0.4985644817352295
125,summary,6,0.9982578158378601
126,summary,0,0.7804216742515564
127,summary,1,0.9903906583786011
128,summary,2,0.9949846863746643
129,summary,3,0.07726408541202545
130,summary,4,0.9660914540290833
131,summary,5,0.4985644817352295
132,summary,6,0.9982578158378601
133,summary,0,0.7804216742515564
134,summary,1,0.9903906583786011
135,summary,2,0.9949846863746643
136,conclusion,0,0.9584440588951111
137,conclusion,1,0.9768887758255005
138,conclusion,2,0.9833678007125854
139,conclusion,3,0.3394583761692047
140,conclusion,0,0.9584440588951111
141,conclusion,1,0.9768887758255005
142,conclusion,2,0.9833678007125854
143,conclusion,3,0.3394583761692047
144,conclusion,0,0.9584440588951111
145,conclusion,1,0.9768887758255005
146,conclusion,2,0.9833678007125854
147,conclusion,3,0.3394583761692047
148,conclusion,0,0.9584440588951111
149,conclusion,1,0.9768887758255005
150,conclusion,2,0.9833678007125854
151,conclusion,3,0.3394583761692047
152,conclusion,0,0.9584440588951111
